NAME_ENGLI,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Estonia,0.00023388857216,0.00022797036097,0.000232583145253,0.000255944887435,0.000232011575429,0.000286672413169,0.000577453639795,0.00099092746689,0.000813353123611,0.000898177601668,0.000690385470585,0.000253555280907,0.00023388857216,0.00022797036097,0.000232583145253,0.000255944887435,0.000232011575429,0.000286672413169,0.000577453639795,0.00099092746689,0.000813353123611,0.000898177601668,0.000690385470585,0.000253555280907
Ethiopia,0.012558419049666,0.013924504445288,0.022455077910114,0.082903950566503,0.081302727690496,0.047536973420868,0.0644114731826,0.066614027349383,0.053591163391392,0.061301642242688,0.023768756415944,0.013343341145653,0.012558419049666,0.013924504445288,0.022455077910114,0.082903950566503,0.081302727690496,0.047536973420868,0.0644114731826,0.066614027349383,0.053591163391392,0.061301642242688,0.023768756415944,0.013343341145653
Falkland Islands,0.000651709414577,0.000415981714882,0.000433097891042,0.000396124547968,0.000393059137563,0.000387848224778,0.000387655738166,0.000387385078021,0.000394050200775,0.00041312717844,0.000381249029906,0.000463922717456,0.000651709414577,0.000415981714882,0.000433097891042,0.000396124547968,0.000393059137563,0.000387848224778,0.000387655738166,0.000387385078021,0.000394050200775,0.00041312717844,0.000381249029906,0.000463922717456
Faroe Islands,0.00151338106443,0.001456476421223,0.001462413597875,0.001722367287433,0.001335421167111,0.001440580915202,0.002156987645338,0.001754146631668,0.001456409173131,0.001600413150483,0.001499372448911,0.001589675730852,0.00151338106443,0.001456476421223,0.001462413597875,0.001722367287433,0.001335421167111,0.001440580915202,0.002156987645338,0.001754146631668,0.001456409173131,0.001600413150483,0.001499372448911,0.001589675730852
Fiji,0.052303593073706,0.050981756287823,0.058068245317031,0.054928967807756,0.039235886431742,0.028691989561325,0.018849263487161,0.019342299995262,0.023159289166521,0.029535516875954,0.038212317200158,0.044935052984777,0.052303593073706,0.050981756287823,0.058068245317031,0.054928967807756,0.039235886431742,0.028691989561325,0.018849263487161,0.019342299995262,0.023159289166521,0.029535516875954,0.038212317200158,0.044935052984777
Finland,0.000360864911076,0.000350579950654,0.000360860178701,0.000348968282723,0.000338360823711,0.000397060852406,0.000850869617504,0.00120946936607,0.000642535066441,0.000522641481055,0.000447190773511,0.000366662093298,0.000360864911076,0.000350579950654,0.000360860178701,0.000348968282723,0.000338360823711,0.000397060852406,0.000850869617504,0.00120946936607,0.000642535066441,0.000522641481055,0.000447190773511,0.000366662093298
France,0.001001581330147,0.000776363451117,0.000641691085546,0.000545423863253,0.000870628412875,0.000979313532199,0.001086342065532,0.001776069097255,0.002534424446687,0.001342628984475,0.001125702218308,0.001177099588912,0.001001581330147,0.000776363451117,0.000641691085546,0.000545423863253,0.000870628412875,0.000979313532199,0.001086342065532,0.001776069097255,0.002534424446687,0.001342628984475,0.001125702218308,0.001177099588912
French Guiana,0.057462976835567,0.055311849719292,0.057697553017438,0.063339546394782,0.069900823483748,0.060002449186614,0.042775628743971,0.027668956987927,0.016514457216163,0.018369510831548,0.026025682452937,0.049596744903026,0.057462976835567,0.055311849719292,0.057697553017438,0.063339546394782,0.069900823483748,0.060002449186614,0.042775628743971,0.027668956987927,0.016514457216163,0.018369510831548,0.026025682452937,0.049596744903026
French Polynesia,0.090439990686153,0.082946168151149,0.071514521544264,0.072881716220233,0.059806925486595,0.042932629947099,0.039870787841549,0.028932078579265,0.025866871904362,0.046141318974909,0.063172561384421,0.087391946549626,0.090439990686153,0.082946168151149,0.071514521544264,0.072881716220233,0.059806925486595,0.042932629947099,0.039870787841549,0.028932078579265,0.025866871904362,0.046141318974909,0.063172561384421,0.087391946549626
French Southern Territories,0.000333113609827,0.000329062801958,0.00052281364553,0.001077635783889,0.001035256188561,0.000539891893969,0.000832394032832,0.001003886112635,0.000789793350377,0.000410844618073,0.000354329716763,0.000498070050104,0.000333113609827,0.000329062801958,0.00052281364553,0.001077635783889,0.001035256188561,0.000539891893969,0.000832394032832,0.001003886112635,0.000789793350377,0.000410844618073,0.000354329716763,0.000498070050104
Gabon,0.051210049932539,0.056186905214918,0.072143846172666,0.069479430190443,0.064794485971018,0.013820554948485,0.006335858987962,0.006661675550662,0.032650073464891,0.081312739838107,0.082382044504631,0.062150406393112,0.051210049932539,0.056186905214918,0.072143846172666,0.069479430190443,0.064794485971018,0.013820554948485,0.006335858987962,0.006661675550662,0.032650073464891,0.081312739838107,0.082382044504631,0.062150406393112
Gambia,0.008096215614129,0.017841470666977,0.024239703000554,0.015568999424252,0.014433754593647,0.092098260589913,0.147319001940582,0.239363488549903,0.185854091060137,0.041502421835255,0.014126942172577,0.00888496342775,0.008096215614129,0.017841470666977,0.024239703000554,0.015568999424252,0.014433754593647,0.092098260589913,0.147319001940582,0.239363488549903,0.185854091060137,0.041502421835255,0.014126942172577,0.00888496342775
Georgia,0.000891687213599,0.000864839995768,0.000942327543311,0.001605084635458,0.002012903939688,0.009618453205109,0.010709045767208,0.016008359674104,0.009748851793644,0.003822270516027,0.00109829292256,0.001030441204028,0.000891687213599,0.000864839995768,0.000942327543311,0.001605084635458,0.002012903939688,0.009618453205109,0.010709045767208,0.016008359674104,0.009748851793644,0.003822270516027,0.00109829292256,0.001030441204028
Germany,0.000797034575968,0.000538052405841,0.000632146569589,0.000665209638563,0.000981051243091,0.001254178991449,0.001253878665181,0.001277698890572,0.000801134776611,0.000662016737008,0.000953952282146,0.001030766027111,0.000797034575968,0.000538052405841,0.000632146569589,0.000665209638563,0.000981051243091,0.001254178991449,0.001253878665181,0.001277698890572,0.000801134776611,0.000662016737008,0.000953952282146,0.001030766027111
Ghana,0.009101117894543,0.011609933877029,0.047469610186587,0.091142227957012,0.096290652528267,0.095745094523336,0.105070264357909,0.098887486252396,0.112818817834767,0.07746094156732,0.025425054421906,0.0109802871356,0.009101117894543,0.011609933877029,0.047469610186587,0.091142227957012,0.096290652528267,0.095745094523336,0.105070264357909,0.098887486252396,0.112818817834767,0.07746094156732,0.025425054421906,0.0109802871356
Gibraltar,0.017628490567162,0.012882056327171,0.022399701443602,0.004059057872662,0.019111811310872,0.068795272277675,0.062123170321506,0.059184304402901,0.085249869969615,0.09257233692993,0.05792606119329,0.016976713497756,0.017628490567162,0.012882056327171,0.022399701443602,0.004059057872662,0.019111811310872,0.068795272277675,0.062123170321506,0.059184304402901,0.085249869969615,0.09257233692993,0.05792606119329,0.016976713497756
Greece,0.003987891299244,0.003391501684324,0.002954323305738,0.00141103841359,0.003590317995379,0.016256849045974,0.026294067692769,0.030878870355614,0.026103899388741,0.04040808876757,0.009135810605307,0.004309811340866,0.003987891299244,0.003391501684324,0.002954323305738,0.00141103841359,0.003590317995379,0.016256849045974,0.026294067692769,0.030878870355614,0.026103899388741,0.04040808876757,0.009135810605307,0.004309811340866
Greenland,0.000748906189578,0.00076433686499,0.000783521852684,0.000729735466216,0.000733727199045,0.000769174890998,0.00075068717994,0.000889129089514,0.000947766291717,0.000862199401309,0.00085317904463,0.000769584596203,0.000748906189578,0.00076433686499,0.000783521852684,0.000729735466216,0.000733727199045,0.000769174890998,0.00075068717994,0.000889129089514,0.000947766291717,0.000862199401309,0.00085317904463,0.000769584596203
Grenada,0.054694656276702,0.066599085818488,0.029848518812979,0.037382795943052,0.043938339491132,0.071403790350911,0.07829786936707,0.07022114108921,0.065430057335431,0.063888721098159,0.080384891099919,0.06834060246667,0.054694656276702,0.066599085818488,0.029848518812979,0.037382795943052,0.043938339491132,0.071403790350911,0.07829786936707,0.07022114108921,0.065430057335431,0.063888721098159,0.080384891099919,0.06834060246667
Guadeloupe,0.039599687619398,0.017472335448126,0.02349449002889,0.053775989798764,0.067223338258121,0.068597603773594,0.077903684587128,0.081472296295796,0.08376972270144,0.083288671449832,0.075453201814643,0.06343534524821,0.039599687619398,0.017472335448126,0.02349449002889,0.053775989798764,0.067223338258121,0.068597603773594,0.077903684587128,0.081472296295796,0.08376972270144,0.083288671449832,0.075453201814643,0.06343534524821
Guam,0.045462625629664,0.051276817860772,0.045907456163723,0.049411691492658,0.04650934628779,0.052016044261451,0.06896047501799,0.080426395429175,0.074468329061612,0.074385712561722,0.061456756593481,0.052403799055397,0.045462625629664,0.051276817860772,0.045907456163723,0.049411691492658,0.04650934628779,0.052016044261451,0.06896047501799,0.080426395429175,0.074468329061612,0.074385712561722,0.061456756593481,0.052403799055397
Guatemala,0.014055689335143,0.009802385460261,0.010590490648576,0.014429393714622,0.05016725522185,0.073261625218022,0.066171898232323,0.062061984223678,0.075441676997211,0.06679536039677,0.035343050936122,0.023098722836409,0.014055689335143,0.009802385460261,0.010590490648576,0.014429393714622,0.05016725522185,0.073261625218022,0.066171898232323,0.062061984223678,0.075441676997211,0.06679536039677,0.035343050936122,0.023098722836409
Guernsey,0.001109385813663,0.001558133029124,0.000616377275364,0.000290431268765,0.000282626407774,0.000277349539945,0.000700207685699,0.003243169752814,0.000990504085948,0.001170186094564,0.001239107694904,0.001119766928191,0.001109385813663,0.001558133029124,0.000616377275364,0.000290431268765,0.000282626407774,0.000277349539945,0.000700207685699,0.003243169752814,0.000990504085948,0.001170186094564,0.001239107694904,0.001119766928191
Guinea-Bissau,0.007565588064987,0.006789081953143,0.007575040333693,0.009292330032678,0.015128268230651,0.083326396501395,0.169702435327769,0.203773730671465,0.183574148325242,0.101304410398389,0.01386712355538,0.009638354432786,0.007565588064987,0.006789081953143,0.007575040333693,0.009292330032678,0.015128268230651,0.083326396501395,0.169702435327769,0.203773730671465,0.183574148325242,0.101304410398389,0.01386712355538,0.009638354432786
Guinea,0.006699147878978,0.007463799778543,0.014327178009396,0.021616015859872,0.060816694334957,0.096905453295817,0.12902348345863,0.145032721329674,0.131152953674852,0.085501610721719,0.023282351521987,0.007213004933107,0.006699147878978,0.007463799778543,0.014327178009396,0.021616015859872,0.060816694334957,0.096905453295817,0.12902348345863,0.145032721329674,0.131152953674852,0.085501610721719,0.023282351521987,0.007213004933107
Guyana,0.055512500090719,0.044146810523203,0.049921651412773,0.068246503363153,0.100287586447384,0.107597576798042,0.087945899460358,0.068616758655709,0.037403201822334,0.027913134224965,0.035364387921841,0.050929421334409,0.055512500090719,0.044146810523203,0.049921651412773,0.068246503363153,0.100287586447384,0.107597576798042,0.087945899460358,0.068616758655709,0.037403201822334,0.027913134224965,0.035364387921841,0.050929421334409
Haiti,0.01636952367815,0.016318756210234,0.021050314264029,0.059739864121404,0.109816084251102,0.0929461016643,0.075923618477785,0.092347050214342,0.099603973505642,0.104582943595565,0.069397541255976,0.025159307594108,0.01636952367815,0.016318756210234,0.021050314264029,0.059739864121404,0.109816084251102,0.0929461016643,0.075923618477785,0.092347050214342,0.099603973505642,0.104582943595565,0.069397541255976,0.025159307594108
Heard Island and McDonald Islands,0.000248997177745,0.000187938191869,0.000411173818631,0.000741205504265,0.000641713576153,0.000790353857726,0.000758608558501,0.000752327592407,0.000775288899965,0.000522816539833,0.000318646830991,0.000405398870343,0.000248997177745,0.000187938191869,0.000411173818631,0.000741205504265,0.000641713576153,0.000790353857726,0.000758608558501,0.000752327592407,0.000775288899965,0.000522816539833,0.000318646830991,0.000405398870343
Honduras,0.022672752588883,0.017849643805135,0.013014837984622,0.017467270200787,0.075918165538641,0.098686280276674,0.080491064568056,0.07476914616996,0.085984855720329,0.074775506136957,0.049656540911789,0.033131591801131,0.022672752588883,0.017849643805135,0.013014837984622,0.017467270200787,0.075918165538641,0.098686280276674,0.080491064568056,0.07476914616996,0.085984855720329,0.074775506136957,0.049656540911789,0.033131591801131
Hong Kong,0.000402549489106,0.000428390442779,0.001673401237823,0.03627857413376,0.109784568834751,0.141868027675561,0.116171485272405,0.125405348622566,0.111680071534212,0.094298058065934,0.010475947888926,0.007841413529114,0.000402549489106,0.000428390442779,0.001673401237823,0.03627857413376,0.109784568834751,0.141868027675561,0.116171485272405,0.125405348622566,0.111680071534212,0.094298058065934,0.010475947888926,0.007841413529114
Hungary,0.00012658053528,0.000127184842661,0.000112244288563,0.000111985718103,0.00025960546041,0.002825342960432,0.001862313592812,0.001695155956682,0.001086175153566,0.00011719283017,0.000138704834256,0.000129153410256,0.00012658053528,0.000127184842661,0.000112244288563,0.000111985718103,0.00025960546041,0.002825342960432,0.001862313592812,0.001695155956682,0.001086175153566,0.00011719283017,0.000138704834256,0.000129153410256
Iceland,0.001387573507868,0.001425422006817,0.001417205490314,0.001309096606281,0.001144877816987,0.001170859389682,0.001312617129072,0.001506521026028,0.001582976185275,0.00136162108179,0.001401743738654,0.001406026877603,0.001387573507868,0.001425422006817,0.001417205490314,0.001309096606281,0.001144877816987,0.001170859389682,0.001312617129072,0.001506521026028,0.001582976185275,0.00136162108179,0.001401743738654,0.001406026877603
India,0.006068133674574,0.006813013401213,0.007551390863306,0.017239143330713,0.035553548483491,0.088533223656655,0.165032987186093,0.17229836389413,0.134544598701896,0.05053998718361,0.015187916546616,0.009149704161671,0.006068133674574,0.006813013401213,0.007551390863306,0.017239143330713,0.035553548483491,0.088533223656655,0.165032987186093,0.17229836389413,0.134544598701896,0.05053998718361,0.015187916546616,0.009149704161671
Indonesia,0.064188748355588,0.059467264397684,0.060790354757774,0.058909889300832,0.05376383746614,0.044651891566172,0.038951578029886,0.036872643279703,0.037820158533427,0.045023561737762,0.055610944473862,0.06356291975597,0.064188748355588,0.059467264397684,0.060790354757774,0.058909889300832,0.05376383746614,0.044651891566172,0.038951578029886,0.036872643279703,0.037820158533427,0.045023561737762,0.055610944473862,0.06356291975597
Iran,0.00240903443083,0.001957311089819,0.002529817571664,0.006146713334026,0.010219671056106,0.018567047594547,0.022458350143629,0.024795482193401,0.020173420648176,0.013989128561152,0.007489085746609,0.005253665884088,0.00240903443083,0.001957311089819,0.002529817571664,0.006146713334026,0.010219671056106,0.018567047594547,0.022458350143629,0.024795482193401,0.020173420648176,0.013989128561152,0.007489085746609,0.005253665884088
Iraq,0.002665661814311,0.002461920055503,0.002701241662252,0.012598211995724,0.015087810512435,0.018702047018031,0.018295044456668,0.02081151264093,0.027051477435675,0.017497579085045,0.020881466154047,0.003433773072515,0.002665661814311,0.002461920055503,0.002701241662252,0.012598211995724,0.015087810512435,0.018702047018031,0.018295044456668,0.02081151264093,0.027051477435675,0.017497579085045,0.020881466154047,0.003433773072515
Ireland,0.001967878659871,0.00196509497285,0.001689258674115,0.00108490608963,0.001530142357507,0.001268466394811,0.001561990192259,0.002055717298963,0.001971030684354,0.001818914728756,0.001932322775052,0.00196277237769,0.001967878659871,0.00196509497285,0.001689258674115,0.00108490608963,0.001530142357507,0.001268466394811,0.001561990192259,0.002055717298963,0.001971030684354,0.001818914728756,0.001932322775052,0.00196277237769
Isle of Man,0.002361610696283,0.001788478074718,0.001817385171833,0.001118888952633,0.001063679621497,0.000971433240866,0.001404986244453,0.002467434626198,0.002088383252119,0.00208643612771,0.002198780655409,0.002394506978251,0.002361610696283,0.001788478074718,0.001817385171833,0.001118888952633,0.001063679621497,0.000971433240866,0.001404986244453,0.002467434626198,0.002088383252119,0.00208643612771,0.002198780655409,0.002394506978251
Israel,0.005208102048051,0.005078162506344,0.002850062626521,0.008494773452737,0.026163962098037,0.036750867722144,0.053817889428195,0.050573947126634,0.051036002949476,0.040003002109118,0.06000380267677,0.038322806697888,0.005208102048051,0.005078162506344,0.002850062626521,0.008494773452737,0.026163962098037,0.036750867722144,0.053817889428195,0.050573947126634,0.051036002949476,0.040003002109118,0.06000380267677,0.038322806697888
Italy,0.001479120176526,0.001385724861562,0.00135437126916,0.001151148672155,0.001191266601295,0.009433165798834,0.01125379353024,0.017526634712842,0.018917294937263,0.024189395974433,0.00323252366033,0.001973036964183,0.001479120176526,0.001385724861562,0.00135437126916,0.001151148672155,0.001191266601295,0.009433165798834,0.01125379353024,0.017526634712842,0.018917294937263,0.024189395974433,0.00323252366033,0.001973036964183
Jamaica,0.024362153824861,0.01919584065851,0.025438795596211,0.040012274316053,0.075031267147001,0.075554180646844,0.055992472912636,0.06461443926697,0.07985118166412,0.092494957520148,0.065670755067578,0.03899794863838,0.024362153824861,0.01919584065851,0.025438795596211,0.040012274316053,0.075031267147001,0.075554180646844,0.055992472912636,0.06461443926697,0.07985118166412,0.092494957520148,0.065670755067578,0.03899794863838
Japan,0.000751759358569,0.000915536170755,0.000990403749692,0.001059002850244,0.001755575589375,0.01585327865305,0.046131330869964,0.05474258528835,0.055709413744582,0.013481583547167,0.001497725702222,0.00101567909876,0.000751759358569,0.000915536170755,0.000990403749692,0.001059002850244,0.001755575589375,0.01585327865305,0.046131330869964,0.05474258528835,0.055709413744582,0.013481583547167,0.001497725702222,0.00101567909876
Jersey,0.000767817613019,0.001080437511097,0.000369456177454,0.000196836853369,0.000195849032755,0.000203140731226,0.001735576192216,0.003300822486994,0.007340819342597,0.000817661901537,0.000766179818096,0.000758984944338,0.000767817613019,0.001080437511097,0.000369456177454,0.000196836853369,0.000195849032755,0.000203140731226,0.001735576192216,0.003300822486994,0.007340819342597,0.000817661901537,0.000766179818096,0.000758984944338
Jordan,0.001168414061485,0.001037246533934,0.000813199136281,0.002350531298071,0.007531024227031,0.008212740382091,0.011494306666567,0.012758426662041,0.012216619853034,0.0100898311219,0.007090434242863,0.001775854006984,0.001168414061485,0.001037246533934,0.000813199136281,0.002350531298071,0.007531024227031,0.008212740382091,0.011494306666567,0.012758426662041,0.012216619853034,0.0100898311219,0.007090434242863,0.001775854006984
Kazakhstan,0.000303846942545,0.000309802888079,0.000346068340265,0.000294200861874,0.001687557462998,0.002755096789068,0.004233612826752,0.004084943956798,0.00279661316568,0.000594424402488,0.000303291555254,0.000311834361711,0.000303846942545,0.000309802888079,0.000346068340265,0.000294200861874,0.001687557462998,0.002755096789068,0.004233612826752,0.004084943956798,0.00279661316568,0.000594424402488,0.000303291555254,0.000311834361711
Kenya,0.021400893490721,0.025690547286839,0.051131148698199,0.166559566561311,0.051587350976373,0.03256101394077,0.031362252444548,0.028815186874776,0.024970784871173,0.033717691666657,0.123293804967051,0.053815783406925,0.021400893490721,0.025690547286839,0.051131148698199,0.166559566561311,0.051587350976373,0.03256101394077,0.031362252444548,0.028815186874776,0.024970784871173,0.033717691666657,0.123293804967051,0.053815783406925
Kiribati,0.061958499143502,0.060920313930798,0.064994255897225,0.057750541275152,0.064514924542068,0.062359358769282,0.051893473503133,0.050539697433321,0.054406549708551,0.062401064992461,0.062221525412376,0.069882591272253,0.061958499143502,0.060920313930798,0.064994255897225,0.057750541275152,0.064514924542068,0.062359358769282,0.051893473503133,0.050539697433321,0.054406549708551,0.062401064992461,0.062221525412376,0.069882591272253
Kosovo,0.00083190547989,0.000761902574467,0.00073021750976,0.00078596012198,0.001106614035978,0.001150220661519,0.001322169185189,0.001134219933648,0.002937540817571,0.000879796473175,0.001316654928735,0.001085304961289,0.00083190547989,0.000761902574467,0.00073021750976,0.00078596012198,0.001106614035978,0.001150220661519,0.001322169185189,0.001134219933648,0.002937540817571,0.000879796473175,0.001316654928735,0.001085304961289
Kuwait,0.0009641822032,0.000921223159534,0.004540382826062,0.01859964010063,0.026083610377553,0.020526442581543,0.01248192562557,0.011408201736412,0.014184104914014,0.019306962770243,0.018461004672844,0.006853937380028,0.0009641822032,0.000921223159534,0.004540382826062,0.01859964010063,0.026083610377553,0.020526442581543,0.01248192562557,0.011408201736412,0.014184104914014,0.019306962770243,0.018461004672844,0.006853937380028
Kyrgyzstan,0.000702650325789,0.000717955615842,0.000917573302303,0.001100686858444,0.001691366032467,0.002141128106964,0.00245779573177,0.002372758948525,0.001931632400355,0.000730126789256,0.000670273310545,0.000763866747278,0.000702650325789,0.000717955615842,0.000917573302303,0.001100686858444,0.001691366032467,0.002141128106964,0.00245779573177,0.002372758948525,0.001931632400355,0.000730126789256,0.000670273310545,0.000763866747278
Laos,0.002308798595441,0.002491873560042,0.003835062248332,0.024736691020634,0.044418208589893,0.057159243965065,0.073288690605702,0.074724291670517,0.061349929042308,0.028005859005457,0.005748043157118,0.003189065563175,0.002308798595441,0.002491873560042,0.003835062248332,0.024736691020634,0.044418208589893,0.057159243965065,0.073288690605702,0.074724291670517,0.061349929042308,0.028005859005457,0.005748043157118,0.003189065563175
Latvia,0.000234092276855,0.000228956981976,0.00023401192827,0.000253490610021,0.00022220758999,0.000474600580762,0.000882609381989,0.000958895791049,0.000757221646822,0.000643629689085,0.000523545617048,0.00027602011784,0.000234092276855,0.000228956981976,0.00023401192827,0.000253490610021,0.00022220758999,0.000474600580762,0.000882609381989,0.000958895791049,0.000757221646822,0.000643629689085,0.000523545617048,0.00027602011784
Lebanon,0.011725529552664,0.011400989797176,0.010169146808931,0.006216419478555,0.012772435551943,0.035985424552383,0.0471599206037,0.057644830484589,0.053970579628921,0.043230108204001,0.076842146847808,0.014491354188285,0.011725529552664,0.011400989797176,0.010169146808931,0.006216419478555,0.012772435551943,0.035985424552383,0.0471599206037,0.057644830484589,0.053970579628921,0.043230108204001,0.076842146847808,0.014491354188285
Lesotho,0.004303275591261,0.004361192749018,0.005154571022702,0.001351340863381,0.000750735522759,0.000735959065502,0.000736311561429,0.000744299476929,0.000789785903344,0.002880226870514,0.004853254808242,0.004979934589036,0.004303275591261,0.004361192749018,0.005154571022702,0.001351340863381,0.000750735522759,0.000735959065502,0.000736311561429,0.000744299476929,0.000789785903344,0.002880226870514,0.004853254808242,0.004979934589036
Liberia,0.009677232958388,0.017897431585299,0.032305535161112,0.042416650032965,0.053894768950567,0.069848278258976,0.063399925520518,0.064173926420639,0.082002905084462,0.065361386584416,0.040153193903231,0.021210415341483,0.009677232958388,0.017897431585299,0.032305535161112,0.042416650032965,0.053894768950567,0.069848278258976,0.063399925520518,0.064173926420639,0.082002905084462,0.065361386584416,0.040153193903231,0.021210415341483
Libya,0.000189267121763,0.000176385114831,0.000308867723623,0.000990200084452,0.001567480847619,0.002108761687158,0.002714069189996,0.002771489131779,0.002886594952971,0.002621161941242,0.001870441363141,0.000617147099933,0.000189267121763,0.000176385114831,0.000308867723623,0.000990200084452,0.001567480847619,0.002108761687158,0.002714069189996,0.002771489131779,0.002886594952971,0.002621161941242,0.001870441363141,0.000617147099933
Liechtenstein,0.002098494460092,0.00147236217282,0.001950876395251,0.002279383893374,0.001797118080049,0.001741722725387,0.001707979117897,0.001813711172102,0.001980062112358,0.002627249425724,0.002517259648473,0.002675062518359,0.002098494460092,0.00147236217282,0.001950876395251,0.002279383893374,0.001797118080049,0.001741722725387,0.001707979117897,0.001813711172102,0.001980062112358,0.002627249425724,0.002517259648473,0.002675062518359
Lithuania,0.000314911159719,0.000299494087081,0.000309252340312,0.000311879203602,0.000293814059962,0.000897442440781,0.001125419300832,0.000903421526358,0.000600224462164,0.000553506124408,0.000542990352666,0.000404604939824,0.000314911159719,0.000299494087081,0.000309252340312,0.000311879203602,0.000293814059962,0.000897442440781,0.001125419300832,0.000903421526358,0.000600224462164,0.000553506124408,0.000542990352666,0.000404604939824
Luxembourg,0.001232357771866,0.000491268839145,0.000934167899809,0.000378080960643,0.001125625963542,0.000830093998162,0.000885238196947,0.00118268063344,0.000578032856317,0.000900073963736,0.001774838839789,0.001357114466948,0.001232357771866,0.000491268839145,0.000934167899809,0.000378080960643,0.001125625963542,0.000830093998162,0.000885238196947,0.00118268063344,0.000578032856317,0.000900073963736,0.001774838839789,0.001357114466948
Macao,0.000423955265241,0.00049793649077,0.001263726071672,0.041810166015052,0.165570773276912,0.162401987556726,0.138232717099193,0.124224952985519,0.141775938181815,0.097361289696292,0.003765615229144,0.008349333977208,0.000423955265241,0.00049793649077,0.001263726071672,0.041810166015052,0.165570773276912,0.162401987556726,0.138232717099193,0.124224952985519,0.141775938181815,0.097361289696292,0.003765615229144,0.008349333977208
Macedonia,0.000744690077229,0.00072503648653,0.000688958267316,0.000649870965771,0.000826429121672,0.002198036254833,0.002514136510037,0.002743301349478,0.002253078126174,0.00093430703532,0.001053886146971,0.00081461024748,0.000744690077229,0.00072503648653,0.000688958267316,0.000649870965771,0.000826429121672,0.002198036254833,0.002514136510037,0.002743301349478,0.002253078126174,0.00093430703532,0.001053886146971,0.00081461024748
Madagascar,0.141127721122812,0.127476342956845,0.101308441786247,0.033781985447947,0.014146947345996,0.010929698610163,0.009760246618938,0.008872760273365,0.009036300164452,0.011987240463459,0.052876253335454,0.112796051805873,0.141127721122812,0.127476342956845,0.101308441786247,0.033781985447947,0.014146947345996,0.010929698610163,0.009760246618938,0.008872760273365,0.009036300164452,0.011987240463459,0.052876253335454,0.112796051805873
Malawi,0.119316350570325,0.108826790659583,0.089031487988002,0.031091919413388,0.011539721434766,0.007702831238326,0.005964097730329,0.006879303133854,0.009601867150763,0.012244155769371,0.044499799071992,0.116333587325147,0.119316350570325,0.108826790659583,0.089031487988002,0.031091919413388,0.011539721434766,0.007702831238326,0.005964097730329,0.006879303133854,0.009601867150763,0.012244155769371,0.044499799071992,0.116333587325147
Malaysia,0.046071926695538,0.038434611848762,0.040271680073427,0.040219844721939,0.042823002577139,0.036591768356452,0.035684258059679,0.039355924021752,0.043455334229656,0.049589319986436,0.052564123046171,0.052997905264539,0.046071926695538,0.038434611848762,0.040271680073427,0.040219844721939,0.042823002577139,0.036591768356452,0.035684258059679,0.039355924021752,0.043455334229656,0.049589319986436,0.052564123046171,0.052997905264539
Maldives,0.068569113666732,0.046078849694257,0.048111657614045,0.078813420757823,0.064125882379932,0.059354939383483,0.06124896218412,0.068453247743612,0.071776158511933,0.088950410735015,0.075453746721032,0.085724742548736,0.068569113666732,0.046078849694257,0.048111657614045,0.078813420757823,0.064125882379932,0.059354939383483,0.06124896218412,0.068453247743612,0.071776158511933,0.088950410735015,0.075453746721032,0.085724742548736
Mali,0.00839771971673,0.008596806521925,0.011680062417694,0.016493401862978,0.022950394203088,0.046615219157053,0.087316363542603,0.151766171375947,0.082480158433468,0.027623482815111,0.014216746556815,0.013803788285324,0.00839771971673,0.008596806521925,0.011680062417694,0.016493401862978,0.022950394203088,0.046615219157053,0.087316363542603,0.151766171375947,0.082480158433468,0.027623482815111,0.014216746556815,0.013803788285324
Malta,0.010125360916776,0.001946439945646,0.001688979344222,0.00170333918102,0.005268559802968,0.032138634881912,0.064948111758173,0.072061673324903,0.085743795783977,0.18141607514042,0.222372258607038,0.007583852866742,0.010125360916776,0.001946439945646,0.001688979344222,0.00170333918102,0.005268559802968,0.032138634881912,0.064948111758173,0.072061673324903,0.085743795783977,0.18141607514042,0.222372258607038,0.007583852866742
Martinique,0.049035924319706,0.03724359963832,0.022439457391605,0.047539298957221,0.054057197307913,0.070255920337638,0.073929960819182,0.075542932924907,0.069766464202786,0.073981108126241,0.077688364947739,0.060125579314957,0.049035924319706,0.03724359963832,0.022439457391605,0.047539298957221,0.054057197307913,0.070255920337638,0.073929960819182,0.075542932924907,0.069766464202786,0.073981108126241,0.077688364947739,0.060125579314957
Mauritania,0.01141102989374,0.008709754377533,0.011171663035126,0.01118996652755,0.011276272817766,0.012164848125896,0.0308321025907,0.091997980275573,0.059437726075844,0.026228702409633,0.016591494457216,0.018190600898747,0.01141102989374,0.008709754377533,0.011171663035126,0.01118996652755,0.011276272817766,0.012164848125896,0.0308321025907,0.091997980275573,0.059437726075844,0.026228702409633,0.016591494457216,0.018190600898747
Mauritius,0.121702214403684,0.139167219328285,0.143103269559622,0.112007953911508,0.05850331213821,0.035688901125846,0.038022206184914,0.043737140695454,0.017905454560253,0.00901365090385,0.035652513219775,0.086265370552282,0.121702214403684,0.139167219328285,0.143103269559622,0.112007953911508,0.05850331213821,0.035688901125846,0.038022206184914,0.043737140695454,0.017905454560253,0.00901365090385,0.035652513219775,0.086265370552282
